report_date,year,month,market,source,commodity,category,class_grade,sex,head_count,weight_range,avg_weight,weight_bucket,price_range,avg_price,notes,pdf_url,local_pdf,raw_line,publication_page
2024-03-22,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,65,356-396,382.0,300-400,334.50-345.00,343.08,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/hd76tn16v/tq57qd588/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-22.pdf,65 356-396 382 334.50-345.00 343.08,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-22
2024-03-22,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,12,401-443,415.0,400-500,323.00-323.50,323.32,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/hd76tn16v/tq57qd588/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-22.pdf,12 401-443 415 323.00-323.50 323.32,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-22
2024-03-22,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,34,472-490,481.0,400-500,309.00-319.00,313.34,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/hd76tn16v/tq57qd588/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-22.pdf,34 472-490 481 309.00-319.00 313.34,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-22
2024-03-22,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,24,529-542,536.0,500-600,294.00-308.50,300.56,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/hd76tn16v/tq57qd588/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-22.pdf,24 529-542 536 294.00-308.50 300.56,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-22
2024-03-22,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,32,588,588.0,500-600,289.00,289.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/hd76tn16v/tq57qd588/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-22.pdf,32 588 588 289.00 289.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-22
2024-03-22,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,6,617,617.0,600-700,223.00,223.0,Fleshy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/hd76tn16v/tq57qd588/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-22.pdf,6 617 617 223.00 223.00 Fleshy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-22
2024-03-22,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 2,Steers,40,210-241,229.0,200-300,335.00-340.00,336.72,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/hd76tn16v/tq57qd588/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-22.pdf,40 210-241 229 335.00-340.00 336.72,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-22
2024-03-22,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 2,Steers,9,390,390.0,300-400,330.00,330.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/hd76tn16v/tq57qd588/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-22.pdf,9 390 390 330.00 330.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-22
2024-03-22,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 2,Steers,7,501,501.0,500-600,286.50,286.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/hd76tn16v/tq57qd588/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-22.pdf,7 501 501 286.50 286.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-22
2024-03-22,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 2,Steers,5,661,661.0,600-700,203.00,203.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/hd76tn16v/tq57qd588/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-22.pdf,5 661 661 203.00 203.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-22
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,8,466,466.0,400-500,267.00,267.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,8 466 466 267.00 267.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,14,571,571.0,500-600,245.00,245.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,14 571 571 245.00 245.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,29,383,383.0,300-400,299.50,299.5,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,29 383 383 299.50 299.50 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,7,394,394.0,300-400,275.00,275.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,7 394 394 275.00 275.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,8,408,408.0,400-500,273.00,273.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,8 408 408 273.00 273.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,44,493,493.0,400-500,256.00,256.0,Full,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,44 493 493 256.00 256.00 Full,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,13,532,532.0,500-600,257.00,257.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,13 532 532 257.00 257.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,22,593,593.0,500-600,241.00,241.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,22 593 593 241.00 241.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,79,652,652.0,600-700,237.00,237.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,79 652 652 237.00 237.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,34,673,673.0,600-700,221.00,221.0,Fleshy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,34 673 673 221.00 221.00 Fleshy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,32,718-741,731.0,700-800,207.00-214.00,210.99,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,32 718-741 731 207.00-214.00 210.99,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Steers,10,509,509.0,500-600,325.00,325.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,10 509 509 325.00 325.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Steers,15,581,581.0,500-600,288.00,288.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,15 581 581 288.00 288.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,47,269,269.0,200-300,361.00,361.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,47 269 269 361.00 361.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,24,316-327,318.0,300-400,342.00-345.00,344.36,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,24 316-327 318 342.00-345.00 344.36,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,30,358,358.0,300-400,347.00,347.0,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,30 358 358 347.00 347.00 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,48,362-394,379.0,300-400,333.00-342.00,337.67,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,48 362-394 379 333.00-342.00 337.67,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,101,403-435,419.0,400-500,325.00-331.00,328.9,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,101 403-435 419 325.00-331.00 328.90,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,7,462,462.0,400-500,343.00,343.0,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,7 462 462 343.00 343.00 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,78,457-469,463.0,400-500,316.00-329.00,320.71,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,78 457-469 463 316.00-329.00 320.71,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,50,507,507.0,500-600,322.00,322.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,50 507 507 322.00 322.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,136,566-588,577.0,500-600,285.00-298.00,291.49,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,136 566-588 577 285.00-298.00 291.49,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,33,670-684,678.0,600-700,244.00-250.00,246.7,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,33 670-684 678 244.00-250.00 246.70,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Steers,7,701-737,716.0,700-800,227.00-233.00,229.65,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,7 701-737 716 227.00-233.00 229.65,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,8,328,328.0,300-400,293.00,293.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,8 328 328 293.00 293.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-03-26,2024,3,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1-2,Steers,27,484,484.0,400-500,314.00,314.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/h128q485n/rf560w26h/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-03-26.pdf,27 484 484 314.00 314.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-03-26
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Large 1,Heifers,7,699,699.0,600-700,194.50,194.5,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,7 699 699 194.50 194.50,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,22,262,262.0,200-300,268.00,268.0,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,22 262 262 268.00 268.00 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,6,318,318.0,300-400,290.00,290.0,Fancy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,6 318 318 290.00 290.00 Fancy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,6,329,329.0,300-400,263.00,263.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,6 329 329 263.00 263.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,14,351,351.0,300-400,277.00,277.0,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,14 351 351 277.00 277.00 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,12,354,354.0,300-400,263.00,263.0,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,12 354 354 263.00 263.00,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,42,411-448,429.0,400-500,259.00-268.00,264.97,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,42 411-448 429 259.00-268.00 264.97,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,24,456-477,465.0,400-500,254.00-266.00,260.87,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,24 456-477 465 254.00-266.00 260.87,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,34,514-532,525.0,500-600,241.00-247.00,243.25,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,34 514-532 525 241.00-247.00 243.25,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,58,564-567,566.0,500-600,222.50-226.00,224.25,Full,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,58 564-567 566 222.50-226.00 224.25 Full,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,9,571,571.0,500-600,234.00,234.0,Thin Fleshed,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,9 571 571 234.00 234.00 Thin Fleshed,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,16,568-598,589.0,500-600,229.00-232.00,231.1,,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,16 568-598 589 229.00-232.00 231.10,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,18,619,619.0,600-700,213.50,213.5,Fleshy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,18 619 619 213.50 213.50 Fleshy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
2024-04-05,2024,4,Santa Teresa Livestock Auction,USDA ESMIS,Feeder Cattle,,Medium and Large 1,Heifers,60,663,663.0,600-700,204.00,204.0,Fleshy,https://esmis.nal.usda.gov/sites/default/release-files/xs55mc089/1j92hx23t/mp48v3038/AMS_1290.PDF,/home/runner/work/santa-teresa-livestock-usda/santa-teresa-livestock-usda/pdfs/santa_teresa_2024-04-05.pdf,60 663 663 204.00 204.00 Fleshy,https://esmis.nal.usda.gov/publication/santa-teresa-livestock-auction-wtd-avg-santa-teresa-nm/2024-04-05
